language,english_updates,estimand,seed,estimate
german,800,other_run_same_language_donor,95,0.0868188108579812
german,800,other_run_same_language_donor,96,0.0547374192159029
german,800,other_run_same_language_donor,97,0.0662349369264916
german,800,other_run_same_language_donor,98,0.0655476353927346
german,800,other_run_same_language_donor,99,0.0617496135133015
german,800,other_run_same_language_donor,100,0.0520963596501868
german,800,other_run_same_language_donor,101,0.0559580072466986
german,800,other_language_donor,90,0.0276001431488498
german,800,other_language_donor,91,0.0144202932807917
german,800,other_language_donor,92,0.0084987251414564
german,800,other_language_donor,93,0.0020795185646163
german,800,other_language_donor,94,0.014437540862974
german,800,other_language_donor,95,0.0226782953729629
german,800,other_language_donor,96,0.0083512800960251
german,800,other_language_donor,97,0.0185091117727654
german,800,other_language_donor,98,0.002272009097979
german,800,other_language_donor,99,0.0041476606423098
german,800,other_language_donor,100,0.0018508918700622
german,800,other_language_donor,101,-0.0029929389056183
german,1500,co_trained_rows,90,0.054764823688869
german,1500,co_trained_rows,91,0.0315566549527035
german,1500,co_trained_rows,92,0.0565165950065956
german,1500,co_trained_rows,93,0.034256076158745
german,1500,co_trained_rows,94,0.0469597688009528
german,1500,co_trained_rows,95,0.0471512147882792
german,1500,co_trained_rows,96,0.0460502459804602
german,1500,co_trained_rows,97,0.018878883961773
german,1500,co_trained_rows,98,0.0459728105874379
german,1500,co_trained_rows,99,0.0528972775793052
german,1500,co_trained_rows,100,0.0404018097826474
german,1500,co_trained_rows,101,0.0232307295098379
german,1500,other_run_same_language_donor,90,0.0504074558008209
german,1500,other_run_same_language_donor,91,0.0332410080243204
german,1500,other_run_same_language_donor,92,0.0487441635108318
german,1500,other_run_same_language_donor,93,0.0340278946404772
german,1500,other_run_same_language_donor,94,0.0475731694705505
german,1500,other_run_same_language_donor,95,0.0425179767120459
german,1500,other_run_same_language_donor,96,0.0445880057694137
german,1500,other_run_same_language_donor,97,0.0253982170036911
german,1500,other_run_same_language_donor,98,0.0425671176399905
german,1500,other_run_same_language_donor,99,0.0413212972983042
german,1500,other_run_same_language_donor,100,0.0360649363670901
german,1500,other_run_same_language_donor,101,0.0280832621749364
german,1500,other_language_donor,90,0.0215850549193686
german,1500,other_language_donor,91,-0.0084482644845488
german,1500,other_language_donor,92,0.0190396660751082
german,1500,other_language_donor,93,0.0139292896812904
german,1500,other_language_donor,94,0.0193723006956557
german,1500,other_language_donor,95,0.0194229820091695
german,1500,other_language_donor,96,0.013574928302013
german,1500,other_language_donor,97,0.0185220131883886
german,1500,other_language_donor,98,0.001560005766541
german,1500,other_language_donor,99,0.0030017527426279
german,1500,other_language_donor,100,0.0173663963098724
german,1500,other_language_donor,101,0.0074461115382182
german,3000,co_trained_rows,90,0.0293485038309783
german,3000,co_trained_rows,91,0.0255557970103825
german,3000,co_trained_rows,92,0.0444328720290737
german,3000,co_trained_rows,93,0.038373869344761
german,3000,co_trained_rows,94,0.0233715977043848
german,3000,co_trained_rows,95,0.0270797589750277
german,3000,co_trained_rows,96,0.0398276709856265
german,3000,co_trained_rows,97,0.007838986900501
german,3000,co_trained_rows,98,0.0162805443231064
german,3000,co_trained_rows,99,0.0247555685963473
german,3000,co_trained_rows,100,0.039907376111427
german,3000,co_trained_rows,101,-0.0036994544073005
german,3000,other_run_same_language_donor,90,0.0200613116862688
german,3000,other_run_same_language_donor,91,0.0244453453757292
german,3000,other_run_same_language_donor,92,0.0260591334180916
german,3000,other_run_same_language_donor,93,0.0337233508990538
german,3000,other_run_same_language_donor,94,0.019097683013014
german,3000,other_run_same_language_donor,95,0.0263445879738266
german,3000,other_run_same_language_donor,96,0.0341103288355743
german,3000,other_run_same_language_donor,97,0.0161152061584546
german,3000,other_run_same_language_donor,98,0.0080102755310467
german,3000,other_run_same_language_donor,99,0.0200632751492795
german,3000,other_run_same_language_donor,100,0.046841441042654
german,3000,other_run_same_language_donor,101,0.0129683617660155
german,3000,other_language_donor,90,0.0053499214842099
german,3000,other_language_donor,91,0.0010485963871725
german,3000,other_language_donor,92,0.0098640803976625
german,3000,other_language_donor,93,0.009518401667672
german,3000,other_language_donor,94,0.023104731737935
german,3000,other_language_donor,95,0.0135027193557429
german,3000,other_language_donor,96,0.0103638343507648
german,3000,other_language_donor,97,0.003153022197807
german,3000,other_language_donor,98,-0.0024515460559722
german,3000,other_language_donor,99,0.0126911751854267
german,3000,other_language_donor,100,0.0068194918776876
german,3000,other_language_donor,101,-0.0069270238527506
german,6000,co_trained_rows,90,0.0324165685798837
german,6000,co_trained_rows,91,0.0246241891629927
german,6000,co_trained_rows,92,0.0314191279084556
german,6000,co_trained_rows,93,0.0063487480885364
german,6000,co_trained_rows,94,0.0158075563393382
german,6000,co_trained_rows,95,0.0175962226582026
german,6000,co_trained_rows,96,0.0372422487937903
german,6000,co_trained_rows,97,0.006717220228803
german,6000,co_trained_rows,98,0.0253675997865699
german,6000,co_trained_rows,99,0.0319424752588604
german,6000,co_trained_rows,100,0.0155463397785091
german,6000,co_trained_rows,101,0.0044462446451782
german,6000,other_run_same_language_donor,90,0.0263841583217308
german,6000,other_run_same_language_donor,91,0.017900764303879
german,6000,other_run_same_language_donor,92,0.0288959551010939
german,6000,other_run_same_language_donor,93,0.0013094999634597
german,6000,other_run_same_language_donor,94,0.0151535219311225
german,6000,other_run_same_language_donor,95,0.0199186494266463
german,6000,other_run_same_language_donor,96,0.0235452307036179
german,6000,other_run_same_language_donor,97,0.0088435779643228
german,6000,other_run_same_language_donor,98,0.0179787441183867
german,6000,other_run_same_language_donor,99,0.0257582508429588
german,6000,other_run_same_language_donor,100,0.018031391505481
german,6000,other_run_same_language_donor,101,0.0063886970453278
german,6000,other_language_donor,90,0.0119592321348719
german,6000,other_language_donor,91,-0.0009124065490383
german,6000,other_language_donor,92,0.0149628855992158
german,6000,other_language_donor,93,-0.0053456419444493
german,6000,other_language_donor,94,0.0044015259305961
german,6000,other_language_donor,95,0.0017204553829137
german,6000,other_language_donor,96,0.0046265784528308
german,6000,other_language_donor,97,0.0048937730598194
german,6000,other_language_donor,98,0.0020871655922991
german,6000,other_language_donor,99,0.0104054143373718
german,6000,other_language_donor,100,-0.0001153494054765
german,6000,other_language_donor,101,-0.0187246549209467
german,6100,co_trained_rows,90,0.0365554736095657
german,6100,co_trained_rows,91,0.0256361151217598
german,6100,co_trained_rows,92,0.0301207205772507
german,6100,co_trained_rows,93,0.0157474908298117
german,6100,co_trained_rows,94,0.0139186142462347
german,6100,co_trained_rows,95,0.0182894457921321
german,6100,co_trained_rows,96,0.0339186293268052
german,6100,co_trained_rows,97,0.0074098074896866
german,6100,co_trained_rows,98,0.0311942729170212
german,6100,co_trained_rows,99,0.0292614051407295
german,6100,co_trained_rows,100,0.0161418206156397
german,6100,co_trained_rows,101,0.0053496179894939
german,6100,other_run_same_language_donor,90,0.0329618823985054
german,6100,other_run_same_language_donor,91,0.0194445562514975
german,6100,other_run_same_language_donor,92,0.0196756960793408
german,6100,other_run_same_language_donor,93,0.0090393078285931
german,6100,other_run_same_language_donor,94,0.0148611285765296
german,6100,other_run_same_language_donor,95,0.0218883089623256
german,6100,other_run_same_language_donor,96,0.0228602435003112
german,6100,other_run_same_language_donor,97,0.0100581484270154
german,6100,other_run_same_language_donor,98,0.0225889965973615
german,6100,other_run_same_language_donor,99,0.025009645570906
german,6100,other_run_same_language_donor,100,0.0180325027492482
german,6100,other_run_same_language_donor,101,0.0099518127268962
german,6100,other_language_donor,90,0.0097897551701763
german,6100,other_language_donor,91,0.0044638590318835
german,6100,other_language_donor,92,0.0184388130356198
german,6100,other_language_donor,93,0.0021339064094522
german,6100,other_language_donor,94,0.0038697197005314
german,6100,other_language_donor,95,-0.0014176156491866
german,6100,other_language_donor,96,-0.0001991932037106
german,6100,other_language_donor,97,0.0003471493122075
german,6100,other_language_donor,98,0.0088279568697528
german,6100,other_language_donor,99,0.0089459790418929
german,6100,other_language_donor,100,-0.0015717764607687
german,6100,other_language_donor,101,-0.0170513223598902
